date,SHEC.ci,CFAC.ci,CIEC.ci,SIVC.ci,UNXC.ci,SDSC.ci,BOAB.bj,ONTBF.bf,SLBC.ci,SNTS.sn
2021-07-01,640.0,360.0,1345.0,190.0,1045.0,1480.0,3600.0,2835.0,51000.0,12700.0
2021-08-01,630.0,360.0,1300.0,,1045.0,1480.0,3550.0,2835.0,,12700.0
2021-11-01,630.0,350.0,1350.0,200.0,1090.0,1435.0,3550.0,2845.0,,12500.0
2021-12-01,640.0,365.0,1300.0,200.0,1100.0,1480.0,3695.0,2850.0,51005.0,12500.0
2021-01-13,640.0,375.0,1345.0,200.0,1055.0,1435.0,3695.0,2875.0,,12495.0
2021-01-14,620.0,390.0,1360.0,200.0,1055.0,1495.0,3695.0,2875.0,,12000.0
2021-01-15,620.0,375.0,1380.0,,1055.0,1480.0,3690.0,2875.0,,11895.0
2021-01-18,620.0,375.0,1380.0,200.0,1055.0,1475.0,3690.0,2895.0,51000.0,11750.0
2021-01-19,650.0,395.0,1350.0,200.0,1095.0,1475.0,3680.0,2895.0,,11495.0
2021-01-20,650.0,375.0,1355.0,200.0,1100.0,1475.0,3690.0,2975.0,,11500.0
2021-01-21,650.0,395.0,,195.0,1100.0,1470.0,3700.0,2900.0,,11485.0
2021-01-22,650.0,395.0,1355.0,200.0,1055.0,1375.0,3625.0,2900.0,,11500.0
2021-01-25,650.0,400.0,1385.0,,1080.0,1350.0,3645.0,2900.0,,11495.0
2021-01-26,645.0,400.0,1400.0,200.0,1080.0,1350.0,3700.0,2910.0,51500.0,11500.0
2021-01-27,645.0,400.0,1450.0,200.0,1050.0,1330.0,3750.0,3000.0,52000.0,11500.0
2021-01-28,645.0,415.0,1490.0,200.0,1045.0,1330.0,3750.0,3090.0,52000.0,11490.0
2021-01-29,645.0,435.0,1450.0,205.0,1050.0,1325.0,4000.0,3090.0,,11000.0
2021-01-02,645.0,465.0,1495.0,215.0,1070.0,1325.0,3995.0,3095.0,,11200.0
2021-02-02,600.0,445.0,1475.0,205.0,1050.0,1325.0,4000.0,3125.0,55800.0,11250.0
2021-03-02,600.0,475.0,1480.0,205.0,1050.0,1350.0,3990.0,2995.0,,11500.0
2021-04-02,600.0,475.0,1480.0,205.0,1010.0,1345.0,3900.0,2950.0,53000.0,11490.0
2021-05-02,600.0,475.0,1475.0,205.0,1000.0,1345.0,3900.0,2995.0,,11290.0
2021-08-02,600.0,500.0,1490.0,205.0,1050.0,1350.0,3895.0,3000.0,,11200.0
2021-09-02,590.0,470.0,1400.0,200.0,1045.0,1350.0,3800.0,3000.0,,11195.0
2021-10-02,590.0,435.0,1400.0,205.0,1025.0,1400.0,3825.0,2990.0,53000.0,11200.0
2021-11-02,580.0,435.0,1450.0,200.0,1040.0,1410.0,3945.0,3005.0,53010.0,11420.0
2021-12-02,580.0,,1400.0,205.0,1040.0,1400.0,3815.0,3100.0,,11200.0
2021-02-15,580.0,405.0,1400.0,200.0,1040.0,1400.0,3900.0,3095.0,,11200.0
2021-02-16,580.0,395.0,1400.0,200.0,1040.0,1415.0,3900.0,3095.0,,11200.0
2021-02-17,590.0,395.0,1400.0,205.0,1040.0,1450.0,3850.0,3100.0,53010.0,11300.0
2021-02-18,590.0,380.0,1420.0,200.0,1040.0,1445.0,3900.0,3100.0,,11300.0
2021-02-19,595.0,375.0,1440.0,205.0,1040.0,1445.0,3900.0,3100.0,,11290.0
2021-02-22,590.0,370.0,1400.0,200.0,1040.0,1450.0,3950.0,3105.0,,11305.0
2021-02-23,595.0,365.0,1400.0,,1035.0,1450.0,3950.0,3160.0,,11500.0
2021-02-24,585.0,370.0,1400.0,205.0,1000.0,1400.0,3925.0,3180.0,,11650.0
2021-02-25,585.0,370.0,1350.0,,1000.0,1445.0,3950.0,3230.0,,11890.0
2021-02-26,585.0,395.0,1400.0,205.0,1035.0,1400.0,3950.0,3320.0,,12775.0
2021-01-03,580.0,,1450.0,,1000.0,1400.0,4100.0,3320.0,,13000.0
2021-02-03,585.0,390.0,1410.0,205.0,1000.0,1400.0,3960.0,3335.0,53010.0,13000.0
2021-03-03,585.0,405.0,1500.0,200.0,1000.0,1400.0,3970.0,3280.0,53010.0,12995.0
2021-04-03,590.0,400.0,1500.0,200.0,995.0,1410.0,3960.0,3290.0,53010.0,12935.0
2021-05-03,590.0,,1495.0,205.0,995.0,1410.0,3970.0,3320.0,,12875.0
2021-08-03,590.0,395.0,1495.0,,995.0,1410.0,3980.0,3300.0,,12600.0
2021-09-03,590.0,395.0,1455.0,205.0,995.0,1410.0,4000.0,3300.0,53010.0,12590.0
2021-10-03,595.0,400.0,1455.0,200.0,990.0,1450.0,3980.0,3295.0,53010.0,12400.0
2021-11-03,595.0,400.0,1500.0,205.0,955.0,1450.0,4000.0,3240.0,,12500.0
2021-12-03,595.0,400.0,1500.0,210.0,1000.0,,4000.0,3250.0,,12200.0
2021-03-15,600.0,390.0,1495.0,210.0,955.0,1450.0,4000.0,3250.0,53010.0,12300.0
2021-03-16,595.0,400.0,1495.0,210.0,995.0,1450.0,4080.0,3250.0,,12305.0
2021-03-17,595.0,390.0,1485.0,210.0,990.0,1450.0,4095.0,3295.0,,12350.0
2021-03-18,595.0,390.0,1480.0,210.0,995.0,1450.0,4000.0,3295.0,53000.0,12500.0
2021-03-19,595.0,,1480.0,210.0,995.0,1450.0,4050.0,3295.0,53000.0,13000.0
2021-03-22,590.0,,1455.0,210.0,995.0,1450.0,4050.0,3295.0,,12985.0
2021-03-23,595.0,390.0,1460.0,,995.0,1410.0,4100.0,3480.0,,12500.0
2021-03-24,590.0,400.0,1485.0,210.0,985.0,1450.0,4000.0,3440.0,,12500.0
2021-03-25,595.0,400.0,1460.0,,985.0,1450.0,4000.0,3355.0,,12355.0
2021-03-26,595.0,430.0,1400.0,210.0,985.0,1405.0,4050.0,3390.0,53000.0,12500.0
2021-03-29,595.0,,1400.0,,970.0,1470.0,3990.0,3400.0,,12500.0
2021-03-30,595.0,420.0,1400.0,,960.0,1405.0,4040.0,3420.0,,12505.0
2021-03-31,600.0,420.0,1350.0,210.0,960.0,1450.0,4000.0,3385.0,56000.0,12900.0
2021-01-04,600.0,415.0,1400.0,210.0,960.0,1450.0,4000.0,3420.0,,12800.0
2021-02-04,600.0,415.0,1395.0,,970.0,1450.0,4000.0,3425.0,,12795.0
2021-05-04,600.0,415.0,1395.0,,970.0,1450.0,4000.0,3425.0,,12795.0
2021-06-04,595.0,415.0,1400.0,210.0,970.0,1400.0,4050.0,3400.0,,12900.0
2021-07-04,595.0,410.0,1400.0,210.0,1000.0,1430.0,4000.0,3400.0,,12900.0
2021-08-04,590.0,410.0,1400.0,210.0,990.0,1395.0,4000.0,3395.0,,12985.0
2021-09-04,590.0,410.0,1480.0,210.0,990.0,1400.0,4000.0,3400.0,,12995.0
2021-12-04,580.0,415.0,1375.0,210.0,965.0,1400.0,3850.0,3395.0,,12900.0
2021-04-13,585.0,430.0,1450.0,210.0,990.0,1350.0,4050.0,3350.0,,13000.0
2021-04-14,590.0,430.0,1450.0,210.0,1000.0,1400.0,4100.0,3400.0,,13215.0
2021-04-15,585.0,410.0,1435.0,205.0,990.0,1450.0,4000.0,3400.0,57000.0,13500.0
2021-04-16,580.0,,1380.0,200.0,980.0,1445.0,4000.0,3395.0,57000.0,13690.0
2021-04-19,580.0,,1420.0,200.0,990.0,1410.0,3900.0,3400.0,61275.0,13710.0
2021-04-20,580.0,430.0,1450.0,200.0,1000.0,1405.0,4085.0,3480.0,,14000.0
2021-04-21,580.0,415.0,1450.0,,990.0,1400.0,4050.0,3480.0,62000.0,13985.0
2021-04-22,585.0,435.0,1555.0,200.0,1030.0,1400.0,4000.0,3425.0,62000.0,13890.0
2021-04-23,585.0,435.0,1600.0,200.0,1030.0,1385.0,4000.0,3480.0,,13795.0
2021-04-26,590.0,435.0,1615.0,215.0,1015.0,1400.0,4000.0,3470.0,,13560.0
2021-04-27,590.0,430.0,1700.0,220.0,1015.0,,3950.0,3400.0,,13600.0
2021-04-28,590.0,430.0,1700.0,220.0,1005.0,1500.0,3980.0,3400.0,62000.0,13700.0
2021-04-29,580.0,435.0,1575.0,220.0,1035.0,1445.0,3980.0,3425.0,,13845.0
2021-04-30,590.0,,1690.0,215.0,1035.0,1350.0,4000.0,3400.0,,13845.0
2021-03-05,585.0,435.0,1595.0,215.0,1040.0,1345.0,4000.0,3395.0,62000.0,13805.0
2021-04-05,580.0,415.0,1645.0,220.0,1100.0,1350.0,4000.0,3395.0,,14000.0
2021-05-05,560.0,,1525.0,220.0,1100.0,1435.0,4000.0,3450.0,66000.0,14000.0
2021-06-05,560.0,430.0,1500.0,,1050.0,1435.0,4100.0,3415.0,66010.0,14195.0
2021-07-05,580.0,440.0,1500.0,220.0,1050.0,1490.0,4100.0,3425.0,70960.0,14500.0
2021-10-05,580.0,440.0,1500.0,235.0,1060.0,1490.0,4100.0,3410.0,70960.0,14505.0
2021-11-05,585.0,,1500.0,250.0,1065.0,1495.0,4150.0,3450.0,70960.0,14955.0
2021-12-05,585.0,,1500.0,250.0,1065.0,1495.0,4150.0,3450.0,70960.0,14955.0
2021-05-14,585.0,440.0,1500.0,265.0,1110.0,1440.0,4150.0,3475.0,71000.0,13500.0
2021-05-17,585.0,435.0,1500.0,280.0,1150.0,1495.0,4150.0,3475.0,,13600.0
2021-05-18,590.0,430.0,1600.0,300.0,1130.0,1470.0,3975.0,3490.0,72000.0,13500.0
2021-05-19,590.0,425.0,1480.0,320.0,1150.0,1470.0,3690.0,3535.0,72005.0,13500.0
2021-05-20,590.0,435.0,1585.0,340.0,1200.0,1405.0,3650.0,3590.0,72505.0,13600.0
2021-05-21,585.0,430.0,1585.0,365.0,1180.0,1455.0,3650.0,3600.0,74005.0,14000.0
2021-05-24,585.0,430.0,1585.0,365.0,1180.0,1455.0,3650.0,3600.0,74005.0,14000.0
2021-05-25,590.0,400.0,1585.0,390.0,1180.0,1410.0,3750.0,3650.0,71000.0,14150.0
2021-05-26,600.0,430.0,1585.0,390.0,1265.0,1425.0,3750.0,3590.0,71000.0,14500.0
2021-05-27,605.0,430.0,1600.0,410.0,1350.0,1420.0,3795.0,3580.0,,14400.0
2021-05-28,610.0,460.0,1600.0,435.0,1390.0,1460.0,3800.0,3200.0,,14300.0
2021-05-31,600.0,490.0,1680.0,435.0,1345.0,1455.0,3845.0,3175.0,72000.0,13800.0
2021-01-06,600.0,485.0,1670.0,435.0,1340.0,1460.0,3800.0,3105.0,72000.0,13790.0
2021-02-06,595.0,500.0,1650.0,425.0,1300.0,1490.0,3795.0,3110.0,72000.0,13575.0
2021-03-06,595.0,535.0,1640.0,395.0,1270.0,1555.0,3790.0,3105.0,,13575.0
2021-04-06,600.0,575.0,1625.0,370.0,1250.0,1670.0,3795.0,3100.0,,13500.0
2021-07-06,610.0,615.0,1630.0,345.0,1250.0,1790.0,3800.0,3055.0,,13545.0
2021-08-06,605.0,660.0,1700.0,320.0,1200.0,1785.0,3835.0,3145.0,72010.0,13545.0
2021-09-06,630.0,705.0,1745.0,325.0,1290.0,1780.0,3835.0,3200.0,72000.0,13575.0
2021-10-06,625.0,755.0,1700.0,335.0,1345.0,1810.0,3850.0,3200.0,,13580.0
2021-11-06,620.0,810.0,1700.0,345.0,1390.0,1810.0,3850.0,3250.0,72055.0,13610.0
2021-06-14,620.0,750.0,1690.0,370.0,1350.0,1810.0,3850.0,3200.0,,13800.0
2021-06-15,625.0,720.0,1685.0,370.0,1350.0,1800.0,3850.0,3240.0,,13855.0
2021-06-16,630.0,720.0,1700.0,370.0,1345.0,1790.0,3900.0,3250.0,74000.0,13900.0
2021-06-17,630.0,700.0,1700.0,,1345.0,1785.0,3850.0,3250.0,,13865.0
2021-06-18,630.0,660.0,1700.0,395.0,1345.0,1780.0,3935.0,3285.0,74000.0,13900.0
2021-06-21,645.0,650.0,1745.0,420.0,1360.0,1750.0,3950.0,3250.0,74000.0,13715.0
2021-06-22,645.0,605.0,1745.0,450.0,1370.0,1800.0,3900.0,3285.0,74000.0,13850.0
2021-06-23,645.0,605.0,1745.0,480.0,1390.0,1750.0,3950.0,3290.0,74005.0,13575.0
2021-06-24,645.0,650.0,1750.0,480.0,1380.0,1800.0,3950.0,3285.0,74005.0,13570.0
2021-06-25,690.0,645.0,1745.0,470.0,1380.0,1790.0,3910.0,3280.0,,13840.0
2021-06-28,740.0,640.0,1750.0,435.0,1390.0,1660.0,4000.0,3275.0,,13840.0
2021-06-29,795.0,610.0,1790.0,410.0,1390.0,1615.0,4000.0,3285.0,74015.0,13500.0
2021-06-30,780.0,610.0,1790.0,410.0,1490.0,1595.0,4000.0,3300.0,,13500.0
2021-01-07,725.0,620.0,1790.0,420.0,1600.0,1595.0,3900.0,3290.0,,13400.0
2021-02-07,720.0,640.0,1755.0,450.0,1610.0,1595.0,4000.0,3280.0,79560.0,13500.0
2021-05-07,700.0,685.0,1750.0,435.0,1610.0,1710.0,3975.0,3285.0,79560.0,13500.0
2021-06-07,700.0,645.0,1680.0,435.0,1595.0,,4000.0,3300.0,85525.0,13400.0
2021-07-07,710.0,650.0,1650.0,435.0,1570.0,1650.0,3975.0,3300.0,91935.0,13300.0
2021-08-07,740.0,645.0,1650.0,435.0,1505.0,1600.0,3975.0,3295.0,,13300.0
2021-09-07,715.0,640.0,1600.0,425.0,1510.0,1715.0,3900.0,3295.0,,13500.0
2021-12-07,720.0,645.0,1450.0,455.0,1500.0,1710.0,3900.0,3285.0,91900.0,13305.0
2021-07-13,740.0,650.0,1555.0,470.0,1500.0,1700.0,3965.0,3295.0,91800.0,13305.0
2021-07-14,730.0,680.0,1640.0,470.0,1595.0,1700.0,,3350.0,91800.0,13400.0
2021-07-15,730.0,670.0,1650.0,470.0,1595.0,1670.0,3900.0,3345.0,91800.0,13400.0
2021-07-16,725.0,675.0,1650.0,470.0,1595.0,1700.0,3950.0,3345.0,91700.0,13400.0
2021-07-19,750.0,655.0,1620.0,465.0,1590.0,1680.0,3975.0,3585.0,91800.0,14000.0
2021-07-20,750.0,655.0,1620.0,465.0,1590.0,1680.0,3975.0,3585.0,91800.0,14000.0
2021-07-21,750.0,665.0,1620.0,465.0,1590.0,1800.0,3975.0,3585.0,,14200.0
2021-07-22,710.0,660.0,1680.0,465.0,1580.0,1705.0,3975.0,3600.0,91700.0,14290.0
2021-07-23,700.0,675.0,1670.0,465.0,1575.0,1780.0,4000.0,3620.0,91800.0,14275.0
2021-07-26,700.0,725.0,1695.0,465.0,1510.0,1800.0,4100.0,3625.0,,14200.0
2021-07-27,700.0,725.0,1700.0,470.0,1580.0,1730.0,3950.0,3625.0,91805.0,14285.0
2021-07-28,745.0,725.0,1700.0,465.0,1580.0,1835.0,3990.0,3625.0,,14275.0
2021-07-29,710.0,725.0,1700.0,465.0,1595.0,1875.0,3990.0,3625.0,,14275.0
2021-07-30,710.0,720.0,1700.0,450.0,1615.0,1875.0,3995.0,3605.0,,14280.0
2021-02-08,710.0,720.0,1700.0,465.0,1600.0,1875.0,4000.0,3605.0,,14250.0
2021-03-08,715.0,720.0,1650.0,445.0,1580.0,1850.0,3910.0,3620.0,82390.0,14040.0
2021-04-08,745.0,715.0,1700.0,445.0,1590.0,1885.0,4100.0,3605.0,88565.0,14060.0
2021-05-08,715.0,720.0,1700.0,465.0,1575.0,1875.0,4000.0,3605.0,,14280.0
2021-06-08,740.0,760.0,1700.0,,1550.0,1945.0,4100.0,3620.0,,14285.0
2021-09-08,715.0,760.0,1700.0,465.0,1520.0,,4100.0,3615.0,95205.0,14250.0
2021-10-08,720.0,760.0,1775.0,450.0,1520.0,1900.0,4000.0,3625.0,98000.0,14000.0
2021-11-08,710.0,775.0,1770.0,450.0,1550.0,1895.0,4000.0,3620.0,105350.0,14000.0
2021-12-08,710.0,800.0,1775.0,455.0,1520.0,1860.0,4000.0,3620.0,113250.0,14000.0
2021-08-13,730.0,835.0,1790.0,460.0,1600.0,1860.0,4000.0,3610.0,,14000.0
2021-08-16,745.0,795.0,1750.0,450.0,1550.0,1860.0,4005.0,3750.0,121700.0,13995.0
2021-08-17,725.0,795.0,1880.0,450.0,1550.0,1875.0,4025.0,3995.0,,14000.0
2021-08-18,725.0,825.0,2020.0,455.0,1665.0,1800.0,4300.0,3755.0,130825.0,14005.0
2021-08-19,715.0,805.0,2165.0,450.0,1600.0,1800.0,4325.0,3890.0,140635.0,14240.0
2021-08-20,715.0,800.0,2315.0,455.0,1720.0,1870.0,4350.0,3795.0,151180.0,14000.0
2021-08-23,720.0,825.0,2165.0,455.0,1700.0,1870.0,4345.0,3755.0,140000.0,14000.0
2021-08-24,735.0,820.0,2100.0,455.0,1795.0,1870.0,4645.0,3845.0,129505.0,13900.0
2021-08-25,750.0,800.0,2095.0,455.0,1900.0,1870.0,4350.0,3850.0,121740.0,13800.0
2021-08-26,765.0,800.0,2075.0,465.0,1875.0,1870.0,4345.0,3850.0,121700.0,13700.0
2021-08-27,765.0,800.0,1965.0,460.0,2000.0,2005.0,4300.0,3825.0,,13795.0
2021-08-30,775.0,825.0,2000.0,465.0,1900.0,2155.0,4500.0,3825.0,,13700.0
2021-08-31,775.0,,2000.0,460.0,1895.0,2315.0,4400.0,3825.0,113500.0,13700.0
2021-01-09,780.0,820.0,2000.0,460.0,1960.0,2315.0,4395.0,3830.0,113455.0,13680.0
2021-02-09,805.0,835.0,2045.0,,1955.0,2395.0,4395.0,4080.0,104950.0,13700.0
2021-03-09,805.0,805.0,2005.0,460.0,1955.0,2400.0,4390.0,4000.0,,13700.0
2021-06-09,835.0,800.0,2025.0,455.0,2000.0,2395.0,4395.0,4000.0,97100.0,13700.0
2021-07-09,835.0,830.0,2020.0,455.0,1985.0,2395.0,4450.0,4060.0,95005.0,13650.0
2021-08-09,835.0,830.0,2025.0,450.0,1985.0,2300.0,4450.0,4060.0,95000.0,13695.0
2021-09-09,870.0,830.0,2000.0,455.0,1950.0,2230.0,4500.0,4060.0,,13690.0
2021-10-09,870.0,830.0,2000.0,455.0,1970.0,2230.0,4500.0,4000.0,102125.0,13690.0
2021-09-13,870.0,850.0,1980.0,455.0,2000.0,2225.0,,3995.0,104165.0,13650.0
2021-09-14,865.0,850.0,1990.0,455.0,2000.0,2225.0,4590.0,3920.0,,13500.0
2021-09-15,870.0,820.0,2000.0,455.0,2000.0,2190.0,4510.0,4000.0,98600.0,13500.0
2021-09-16,840.0,850.0,2005.0,455.0,2050.0,2190.0,4600.0,4000.0,98510.0,13500.0
2021-09-17,850.0,850.0,2000.0,,2015.0,2145.0,4600.0,4000.0,,13600.0
2021-09-20,855.0,850.0,2000.0,460.0,2050.0,2100.0,4850.0,4100.0,,13600.0
2021-09-21,870.0,850.0,1995.0,460.0,2040.0,2150.0,4855.0,4080.0,105000.0,13600.0
2021-09-22,875.0,835.0,1995.0,460.0,2015.0,2200.0,4855.0,4080.0,102000.0,13600.0
2021-09-23,895.0,840.0,2000.0,490.0,2035.0,2050.0,4900.0,4090.0,102000.0,14000.0
2021-09-24,895.0,840.0,2000.0,500.0,2035.0,2100.0,4900.0,4090.0,98510.0,13500.0
2021-09-27,910.0,850.0,2000.0,535.0,2045.0,2050.0,4980.0,4090.0,,13500.0
2021-09-28,930.0,850.0,1995.0,545.0,2185.0,2100.0,5150.0,4050.0,,13500.0
2021-09-29,920.0,840.0,1995.0,585.0,2185.0,2255.0,5215.0,4050.0,,13500.0
2021-09-30,890.0,840.0,2000.0,625.0,2180.0,2345.0,5600.0,4045.0,,13500.0
2021-01-10,875.0,850.0,2000.0,670.0,2100.0,2300.0,5600.0,4000.0,99000.0,13700.0
2021-04-10,880.0,850.0,1980.0,665.0,2060.0,2290.0,5600.0,4025.0,102000.0,13500.0
2021-05-10,875.0,850.0,1970.0,660.0,2065.0,2300.0,5700.0,4000.0,,13700.0
2021-06-10,835.0,850.0,2000.0,650.0,2050.0,2290.0,5770.0,4000.0,,13725.0
2021-07-10,845.0,840.0,1995.0,615.0,2060.0,2290.0,5600.0,4000.0,,13700.0
2021-08-10,845.0,850.0,2000.0,615.0,2050.0,2290.0,5580.0,3975.0,,13795.0
2021-11-10,875.0,910.0,2000.0,610.0,2050.0,2290.0,5490.0,3995.0,101500.0,13795.0
2021-12-10,900.0,970.0,1995.0,600.0,2005.0,2280.0,5395.0,3975.0,100005.0,14000.0
2021-10-13,920.0,1040.0,2000.0,645.0,2005.0,2280.0,5305.0,3975.0,101000.0,14100.0
2021-10-14,950.0,1030.0,1985.0,645.0,2000.0,2280.0,5215.0,3975.0,,14015.0
2021-10-15,915.0,1105.0,1965.0,635.0,1980.0,2275.0,5300.0,3975.0,100005.0,14000.0
2021-10-18,915.0,1105.0,1965.0,635.0,1980.0,2275.0,5300.0,3975.0,100005.0,14000.0
2021-10-19,950.0,1025.0,2000.0,635.0,1900.0,2445.0,5305.0,3975.0,,14000.0
2021-10-20,1010.0,1100.0,2000.0,615.0,1900.0,2440.0,5395.0,3960.0,102000.0,14005.0
2021-10-21,1060.0,1090.0,1995.0,635.0,1905.0,2430.0,5300.0,3965.0,102000.0,14005.0
2021-10-22,1060.0,1050.0,1995.0,610.0,1940.0,2430.0,5225.0,3975.0,102000.0,13995.0
2021-10-25,1050.0,1045.0,1960.0,600.0,1920.0,2420.0,5380.0,3960.0,109650.0,13900.0
2021-10-26,1000.0,1040.0,2000.0,630.0,2035.0,2425.0,5380.0,3970.0,117870.0,14010.0
2021-10-27,1035.0,1025.0,2000.0,615.0,2035.0,2245.0,5350.0,4150.0,126710.0,14005.0
2021-10-28,1035.0,1040.0,2000.0,620.0,2030.0,2300.0,5505.0,4000.0,136210.0,13995.0
2021-10-29,1035.0,1115.0,1965.0,615.0,2060.0,2300.0,5800.0,4000.0,136210.0,14100.0
2021-01-11,1035.0,1115.0,1965.0,615.0,2060.0,2300.0,5800.0,4000.0,136210.0,14100.0
2021-02-11,960.0,1185.0,1995.0,610.0,2060.0,2250.0,5600.0,4000.0,126000.0,14100.0
2021-03-11,890.0,1200.0,1995.0,600.0,2060.0,2200.0,5600.0,4000.0,126000.0,14005.0
2021-04-11,840.0,1200.0,1995.0,605.0,2140.0,2200.0,5400.0,3960.0,126000.0,14000.0
2021-05-11,825.0,1150.0,1985.0,615.0,2160.0,2050.0,5500.0,3960.0,126000.0,13990.0
2021-08-11,800.0,1100.0,2000.0,600.0,2160.0,2050.0,5500.0,3975.0,,13805.0
2021-09-11,790.0,1020.0,1965.0,615.0,2165.0,2100.0,5515.0,3960.0,126005.0,13975.0
2021-10-11,800.0,1095.0,1970.0,610.0,2165.0,2200.0,5500.0,3950.0,135000.0,14000.0
2021-11-11,840.0,1150.0,1970.0,610.0,2165.0,2195.0,5500.0,3940.0,126000.0,14090.0
2021-12-11,840.0,1235.0,1965.0,615.0,2160.0,2200.0,5500.0,3925.0,126000.0,14000.0
2021-11-15,840.0,1235.0,1965.0,615.0,2160.0,2200.0,5500.0,3925.0,126000.0,14000.0
2021-11-16,900.0,1305.0,1980.0,605.0,2155.0,2280.0,5500.0,3950.0,,14000.0
2021-11-17,900.0,1400.0,1995.0,615.0,2155.0,2410.0,5405.0,3950.0,126000.0,13900.0
2021-11-18,895.0,1295.0,1980.0,605.0,2150.0,2350.0,5405.0,3900.0,134000.0,13900.0
2021-11-19,890.0,1300.0,1840.0,600.0,2150.0,2350.0,5495.0,3875.0,140000.0,13875.0
2021-11-22,890.0,1215.0,1840.0,600.0,2100.0,2200.0,5455.0,3900.0,149800.0,13875.0
2021-11-23,870.0,1290.0,1895.0,615.0,2080.0,2340.0,5455.0,3880.0,139000.0,13800.0
2021-11-24,850.0,1290.0,1850.0,615.0,1995.0,2430.0,5400.0,3900.0,129100.0,13700.0
2021-11-25,850.0,1350.0,1840.0,615.0,1995.0,2430.0,5400.0,3900.0,130005.0,13695.0
2021-11-26,845.0,1300.0,1840.0,610.0,1995.0,2430.0,5450.0,3900.0,,13700.0
2021-11-29,830.0,1300.0,1950.0,605.0,2130.0,2500.0,5495.0,3900.0,135000.0,13705.0
2021-11-30,880.0,1395.0,1995.0,600.0,2125.0,2450.0,5500.0,3900.0,,13980.0
2021-01-12,895.0,1300.0,1985.0,600.0,2060.0,2450.0,5500.0,3900.0,135005.0,13970.0
2021-02-12,850.0,1375.0,1955.0,595.0,2055.0,2450.0,5650.0,3900.0,135025.0,13980.0
2021-03-12,900.0,1375.0,1925.0,610.0,2055.0,2270.0,5900.0,3900.0,,13900.0
2021-06-12,900.0,1350.0,1945.0,615.0,2050.0,2390.0,5550.0,3895.0,135005.0,13900.0
2021-07-12,850.0,1345.0,1900.0,600.0,2045.0,2300.0,5510.0,3900.0,145100.0,13900.0
2021-08-12,830.0,1325.0,1850.0,595.0,2010.0,2350.0,5510.0,3900.0,145200.0,13850.0
2021-09-12,835.0,1325.0,1865.0,595.0,2010.0,2350.0,5490.0,3900.0,145200.0,13900.0
2021-10-12,830.0,1325.0,1900.0,580.0,2030.0,2400.0,5500.0,3900.0,,13750.0
2021-12-13,825.0,1295.0,1850.0,585.0,2045.0,2385.0,,3910.0,145200.0,13550.0
2021-12-14,800.0,1295.0,1860.0,585.0,2005.0,2385.0,5500.0,3875.0,145200.0,13800.0
2021-12-15,825.0,1295.0,1860.0,580.0,2045.0,2450.0,5500.0,3855.0,146000.0,13500.0
2021-12-16,885.0,1285.0,1890.0,580.0,2045.0,2445.0,5500.0,3880.0,146000.0,13500.0
2021-12-17,845.0,1285.0,1850.0,580.0,2045.0,2445.0,5450.0,3805.0,,13500.0
2021-12-20,885.0,1255.0,1800.0,620.0,2050.0,2445.0,5405.0,3815.0,146000.0,13590.0
2021-12-21,830.0,1215.0,1800.0,665.0,2045.0,2440.0,5500.0,3850.0,,13700.0
2021-12-22,885.0,1245.0,1850.0,710.0,2030.0,2445.0,5405.0,3850.0,146000.0,13980.0
2021-12-23,870.0,1260.0,1880.0,760.0,2000.0,2435.0,5500.0,3900.0,147000.0,14000.0
2021-12-24,880.0,1215.0,1880.0,815.0,2000.0,2375.0,5500.0,3900.0,147000.0,13980.0
2021-12-27,865.0,1270.0,1900.0,875.0,2000.0,2400.0,5500.0,3825.0,147000.0,13900.0
2021-12-28,860.0,1250.0,1880.0,900.0,1980.0,2440.0,5400.0,3900.0,147000.0,13900.0
2021-12-29,880.0,1250.0,1900.0,835.0,1995.0,2440.0,5400.0,3900.0,149900.0,13990.0
2021-12-30,860.0,1245.0,1925.0,835.0,2000.0,2395.0,5400.0,3950.0,156000.0,13980.0
2021-12-31,860.0,,1895.0,895.0,2000.0,2570.0,5300.0,3945.0,,13975.0
2020-01-01,800.0,435.0,1600.0,185.0,1725.0,1500.0,3610.0,2705.0,,16995.0
2020-02-01,850.0,,1500.0,,1695.0,1500.0,3700.0,2710.0,,16900.0
2020-03-01,900.0,435.0,1450.0,195.0,1700.0,1500.0,3770.0,2750.0,,16800.0
2020-06-01,900.0,415.0,1365.0,200.0,1700.0,1495.0,3650.0,2705.0,43000.0,16500.0
2020-07-01,890.0,415.0,1350.0,,1605.0,1445.0,3700.0,2710.0,,16000.0
2020-08-01,840.0,405.0,1360.0,215.0,1600.0,1445.0,3800.0,2745.0,,15000.0
2020-09-01,780.0,415.0,1355.0,225.0,1685.0,1495.0,3800.0,2725.0,,15500.0
2020-10-01,790.0,,1355.0,225.0,1680.0,1500.0,3700.0,2750.0,42200.0,15500.0
2020-01-13,775.0,,1360.0,225.0,1680.0,1495.0,3650.0,2750.0,42200.0,15500.0
2020-01-14,750.0,430.0,1360.0,225.0,1695.0,1500.0,3650.0,2750.0,,15500.0
2020-01-15,805.0,450.0,1355.0,225.0,,1585.0,3700.0,2750.0,42200.0,15535.0
2020-01-16,850.0,450.0,1360.0,210.0,1700.0,1610.0,3700.0,2705.0,,15650.0
